"","participant","id","TargetLooks","SEG3_onset","type","condition","exp"
"5664","M11","19",1,206,"DIFF","Opaque","exp"
"5665","M11","19",1,226,"DIFF","Opaque","exp"
"5666","M11","19",1,246,"DIFF","Opaque","exp"
"5667","M11","19",1,266,"DIFF","Opaque","exp"
"5668","M11","19",1,286,"DIFF","Opaque","exp"
"5669","M11","19",1,306,"DIFF","Opaque","exp"
"5670","M11","19",1,326,"DIFF","Opaque","exp"
"5671","M11","19",1,346,"DIFF","Opaque","exp"
"5672","M11","19",1,366,"DIFF","Opaque","exp"
"5673","M11","19",1,386,"DIFF","Opaque","exp"
"5674","M11","19",1,406,"DIFF","Opaque","exp"
"5675","M11","19",1,426,"DIFF","Opaque","exp"
"5676","M11","19",1,446,"DIFF","Opaque","exp"
"5677","M11","19",1,466,"DIFF","Opaque","exp"
"5678","M11","19",1,486,"DIFF","Opaque","exp"
"5679","M11","19",1,506,"DIFF","Opaque","exp"
"5680","M11","19",1,526,"DIFF","Opaque","exp"
"5681","M11","103",1,-870,"DIFF","Transp","exp"
"5682","M11","103",1,-850,"DIFF","Transp","exp"
"5683","M11","103",1,-830,"DIFF","Transp","exp"
"5684","M11","103",1,-810,"DIFF","Transp","exp"
"5685","M11","103",1,-790,"DIFF","Transp","exp"
"5686","M11","103",1,-770,"DIFF","Transp","exp"
"5687","M11","103",1,-750,"DIFF","Transp","exp"
"5688","M11","103",1,-730,"DIFF","Transp","exp"
"5689","M11","103",1,-710,"DIFF","Transp","exp"
"5690","M11","103",1,-690,"DIFF","Transp","exp"
"5691","M11","103",1,-670,"DIFF","Transp","exp"
"5692","M11","103",1,-650,"DIFF","Transp","exp"
"5693","M11","103",1,-630,"DIFF","Transp","exp"
"5694","M11","103",1,-610,"DIFF","Transp","exp"
"5695","M11","103",1,-590,"DIFF","Transp","exp"
"5696","M11","103",1,-570,"DIFF","Transp","exp"
"5697","M11","103",1,-550,"DIFF","Transp","exp"
"5698","M11","103",1,-530,"DIFF","Transp","exp"
"5699","M11","103",1,-510,"DIFF","Transp","exp"
"5700","M11","103",1,-490,"DIFF","Transp","exp"
"5701","M11","103",1,-470,"DIFF","Transp","exp"
"5702","M11","103",1,-450,"DIFF","Transp","exp"
"5703","M11","103",1,-430,"DIFF","Transp","exp"
"5704","M11","103",1,-410,"DIFF","Transp","exp"
"5705","M11","103",1,-390,"DIFF","Transp","exp"
"5706","M11","103",1,-370,"DIFF","Transp","exp"
"5707","M11","103",1,-350,"DIFF","Transp","exp"
"5708","M11","103",1,-330,"DIFF","Transp","exp"
"5709","M11","103",1,-310,"DIFF","Transp","exp"
"5710","M11","103",1,-290,"DIFF","Transp","exp"
"5711","M11","103",1,-270,"DIFF","Transp","exp"
"5712","M11","103",1,-250,"DIFF","Transp","exp"
"5713","M11","103",1,-230,"DIFF","Transp","exp"
"5714","M11","103",1,-210,"DIFF","Transp","exp"
"5715","M11","103",1,-190,"DIFF","Transp","exp"
"5716","M11","103",1,-170,"DIFF","Transp","exp"
"5717","M11","103",1,-150,"DIFF","Transp","exp"
"5718","M11","103",1,-130,"DIFF","Transp","exp"
"5719","M11","103",1,-110,"DIFF","Transp","exp"
"5720","M11","103",1,-90,"DIFF","Transp","exp"
"5721","M11","103",1,-70,"DIFF","Transp","exp"
"5722","M11","103",1,-50,"DIFF","Transp","exp"
"5723","M11","103",1,-30,"DIFF","Transp","exp"
"5724","M11","103",1,-10,"DIFF","Transp","exp"
"5725","M11","103",1,10,"DIFF","Transp","exp"
"5726","M11","103",1,30,"DIFF","Transp","exp"
"5727","M11","103",1,50,"DIFF","Transp","exp"
"5728","M11","103",1,70,"DIFF","Transp","exp"
"5729","M11","103",1,90,"DIFF","Transp","exp"
"5730","M11","103",1,110,"DIFF","Transp","exp"
"5731","M11","103",1,130,"DIFF","Transp","exp"
"5732","M11","103",1,150,"DIFF","Transp","exp"
"5733","M11","103",1,170,"DIFF","Transp","exp"
"5734","M11","103",1,190,"DIFF","Transp","exp"
"5735","M11","103",0.45,210,"DIFF","Transp","exp"
"5736","M11","103",0,230,"DIFF","Transp","exp"
"5737","M11","103",0,250,"DIFF","Transp","exp"
"5738","M11","103",0,270,"DIFF","Transp","exp"
"5739","M11","103",0,290,"DIFF","Transp","exp"
"5740","M11","103",0,310,"DIFF","Transp","exp"
"5741","M11","103",0,330,"DIFF","Transp","exp"
"5742","M11","103",0,350,"DIFF","Transp","exp"
"5743","M11","103",0,370,"DIFF","Transp","exp"
"5744","M11","103",0,390,"DIFF","Transp","exp"
"5745","M11","103",0,410,"DIFF","Transp","exp"
"5746","M11","103",0,430,"DIFF","Transp","exp"
"5747","M11","103",0,450,"DIFF","Transp","exp"
"5748","M11","103",0,470,"DIFF","Transp","exp"
"5749","M11","103",0,490,"DIFF","Transp","exp"
"5750","M11","103",0,510,"DIFF","Transp","exp"
"5751","M11","103",0,530,"DIFF","Transp","exp"
"5752","M11","7",0,-877,"SAME","Transp","exp"
"5753","M11","7",0,-857,"SAME","Transp","exp"
"5754","M11","7",0,-837,"SAME","Transp","exp"
"5755","M11","7",0,-817,"SAME","Transp","exp"
"5756","M11","7",0,-797,"SAME","Transp","exp"
"5757","M11","7",0,-777,"SAME","Transp","exp"
"5758","M11","7",0,-757,"SAME","Transp","exp"
"5759","M11","7",0,-737,"SAME","Transp","exp"
"5760","M11","7",0,-717,"SAME","Transp","exp"
"5761","M11","7",0,-697,"SAME","Transp","exp"
"5762","M11","7",0,-677,"SAME","Transp","exp"
"5763","M11","7",0,-657,"SAME","Transp","exp"
"5764","M11","7",0,-637,"SAME","Transp","exp"
"5765","M11","7",0,-617,"SAME","Transp","exp"
"5766","M11","7",0,-597,"SAME","Transp","exp"
"5767","M11","7",0,-577,"SAME","Transp","exp"
"5768","M11","7",0,-557,"SAME","Transp","exp"
"5769","M11","7",0,-537,"SAME","Transp","exp"
"5770","M11","7",0,-517,"SAME","Transp","exp"
"5771","M11","7",0,-497,"SAME","Transp","exp"
"5772","M11","7",0,-477,"SAME","Transp","exp"
"5773","M11","7",0,-457,"SAME","Transp","exp"
"5774","M11","7",0,-437,"SAME","Transp","exp"
"5775","M11","7",0,-417,"SAME","Transp","exp"
"5776","M11","7",0,-397,"SAME","Transp","exp"
"5777","M11","7",0,-377,"SAME","Transp","exp"
"5778","M11","7",0,-357,"SAME","Transp","exp"
"5779","M11","7",0,-337,"SAME","Transp","exp"
"5780","M11","7",0,-317,"SAME","Transp","exp"
"5781","M11","7",0,-297,"SAME","Transp","exp"
"5782","M11","7",0,-277,"SAME","Transp","exp"
"5783","M11","7",0,-257,"SAME","Transp","exp"
"5784","M11","7",0,-237,"SAME","Transp","exp"
"5785","M11","7",0,-217,"SAME","Transp","exp"
"5786","M11","7",0,-197,"SAME","Transp","exp"
"5787","M11","7",0,-177,"SAME","Transp","exp"
"5788","M11","7",0,-157,"SAME","Transp","exp"
"5789","M11","7",0,-137,"SAME","Transp","exp"
"5790","M11","7",0,-117,"SAME","Transp","exp"
"5791","M11","7",0,-97,"SAME","Transp","exp"
"5792","M11","7",0,-77,"SAME","Transp","exp"
"5793","M11","7",0,-57,"SAME","Transp","exp"
"5794","M11","7",0,-37,"SAME","Transp","exp"
"5795","M11","7",0,-17,"SAME","Transp","exp"
"5796","M11","7",0,3,"SAME","Transp","exp"
"5797","M11","7",0,23,"SAME","Transp","exp"
"5798","M11","7",0,43,"SAME","Transp","exp"
"5799","M11","7",0,63,"SAME","Transp","exp"
"5800","M11","7",0,83,"SAME","Transp","exp"
"5801","M11","7",0,103,"SAME","Transp","exp"
"5802","M11","7",0,123,"SAME","Transp","exp"
"5803","M11","7",0,143,"SAME","Transp","exp"
"5804","M11","7",0,163,"SAME","Transp","exp"
"5805","M11","7",0,183,"SAME","Transp","exp"
"5806","M11","7",0,203,"SAME","Transp","exp"
"5807","M11","7",0,223,"SAME","Transp","exp"
"5808","M11","7",0,243,"SAME","Transp","exp"
"5809","M11","7",0,263,"SAME","Transp","exp"
"5810","M11","7",0,283,"SAME","Transp","exp"
"5811","M11","7",0,303,"SAME","Transp","exp"
"5812","M11","7",0,323,"SAME","Transp","exp"
"5813","M11","7",0.35,343,"SAME","Transp","exp"
"5814","M11","7",1,363,"SAME","Transp","exp"
"5815","M11","7",1,383,"SAME","Transp","exp"
"5816","M11","7",1,403,"SAME","Transp","exp"
"5817","M11","7",1,423,"SAME","Transp","exp"
"5818","M11","7",1,443,"SAME","Transp","exp"
"5819","M11","7",1,463,"SAME","Transp","exp"
"5820","M11","7",1,483,"SAME","Transp","exp"
"5821","M11","7",1,503,"SAME","Transp","exp"
"5822","M11","7",1,523,"SAME","Transp","exp"
"5823","M11","17",0,-868,"DIFF","Opaque","exp"
"5824","M11","17",0,-848,"DIFF","Opaque","exp"
"5825","M11","17",0,-828,"DIFF","Opaque","exp"
"5826","M11","17",0,-808,"DIFF","Opaque","exp"
"5827","M11","17",0,-788,"DIFF","Opaque","exp"
"5828","M11","17",0,-768,"DIFF","Opaque","exp"
"5829","M11","17",0,-748,"DIFF","Opaque","exp"
"5830","M11","17",0,-728,"DIFF","Opaque","exp"
"5831","M11","17",0,-708,"DIFF","Opaque","exp"
"5832","M11","17",0,-688,"DIFF","Opaque","exp"
"5833","M11","17",0,-668,"DIFF","Opaque","exp"
"5834","M11","17",0,-648,"DIFF","Opaque","exp"
"5835","M11","17",0,-628,"DIFF","Opaque","exp"
"5836","M11","17",0,-608,"DIFF","Opaque","exp"
"5837","M11","17",0,-588,"DIFF","Opaque","exp"
"5838","M11","17",0,-568,"DIFF","Opaque","exp"
"5839","M11","17",0,-548,"DIFF","Opaque","exp"
"5840","M11","17",0,-528,"DIFF","Opaque","exp"
"5841","M11","17",0,-508,"DIFF","Opaque","exp"
"5842","M11","17",0,-488,"DIFF","Opaque","exp"
"5843","M11","17",0,-468,"DIFF","Opaque","exp"
"5844","M11","17",0,-448,"DIFF","Opaque","exp"
"5845","M11","17",0,-428,"DIFF","Opaque","exp"
"5846","M11","17",0,-408,"DIFF","Opaque","exp"
"5847","M11","17",0,-388,"DIFF","Opaque","exp"
"5848","M11","17",0,-368,"DIFF","Opaque","exp"
"5849","M11","17",0,-348,"DIFF","Opaque","exp"
"5850","M11","17",0,-328,"DIFF","Opaque","exp"
"5851","M11","17",0,-308,"DIFF","Opaque","exp"
"5852","M11","17",0,-288,"DIFF","Opaque","exp"
"5853","M11","17",0,-268,"DIFF","Opaque","exp"
"5854","M11","17",0,-248,"DIFF","Opaque","exp"
"5855","M11","17",0,-228,"DIFF","Opaque","exp"
"5856","M11","17",0,-208,"DIFF","Opaque","exp"
"5857","M11","17",0,-188,"DIFF","Opaque","exp"
"5858","M11","17",0,-168,"DIFF","Opaque","exp"
"5859","M11","17",0,-148,"DIFF","Opaque","exp"
"5860","M11","17",0,-128,"DIFF","Opaque","exp"
"5861","M11","17",0,-108,"DIFF","Opaque","exp"
"5862","M11","17",0,-88,"DIFF","Opaque","exp"
"5863","M11","17",0,-68,"DIFF","Opaque","exp"
"5864","M11","17",0,-48,"DIFF","Opaque","exp"
"5865","M11","17",0,-28,"DIFF","Opaque","exp"
"5866","M11","17",0,-8,"DIFF","Opaque","exp"
"5867","M11","17",0,12,"DIFF","Opaque","exp"
"5868","M11","17",0,32,"DIFF","Opaque","exp"
"5869","M11","17",0,52,"DIFF","Opaque","exp"
"5870","M11","17",0.95,72,"DIFF","Opaque","exp"
"5871","M11","17",1,92,"DIFF","Opaque","exp"
"5872","M11","17",1,112,"DIFF","Opaque","exp"
"5873","M11","17",1,132,"DIFF","Opaque","exp"
"5874","M11","17",1,152,"DIFF","Opaque","exp"
"5875","M11","17",1,172,"DIFF","Opaque","exp"
"5876","M11","17",1,192,"DIFF","Opaque","exp"
"5877","M11","17",1,212,"DIFF","Opaque","exp"
"5878","M11","17",1,232,"DIFF","Opaque","exp"
"5879","M11","17",1,252,"DIFF","Opaque","exp"
"5880","M11","17",1,272,"DIFF","Opaque","exp"
"5881","M11","17",1,292,"DIFF","Opaque","exp"
"5882","M11","17",1,312,"DIFF","Opaque","exp"
"5883","M11","17",1,332,"DIFF","Opaque","exp"
"5884","M11","17",1,352,"DIFF","Opaque","exp"
"5885","M11","17",1,372,"DIFF","Opaque","exp"
"5886","M11","17",1,392,"DIFF","Opaque","exp"
"5887","M11","17",1,412,"DIFF","Opaque","exp"
"5888","M11","17",1,432,"DIFF","Opaque","exp"
"5889","M11","17",1,452,"DIFF","Opaque","exp"
"5890","M11","17",1,472,"DIFF","Opaque","exp"
"5891","M11","17",1,492,"DIFF","Opaque","exp"
"5892","M11","17",1,512,"DIFF","Opaque","exp"
"5893","M11","104",0,-863,"DIFF","Transp","exp"
"5894","M11","104",0,-843,"DIFF","Transp","exp"
"5895","M11","104",0,-823,"DIFF","Transp","exp"
"5896","M11","104",0,-803,"DIFF","Transp","exp"
"5897","M11","104",0,-783,"DIFF","Transp","exp"
"5898","M11","104",0,-763,"DIFF","Transp","exp"
"5899","M11","104",0,-743,"DIFF","Transp","exp"
"5900","M11","104",0,-723,"DIFF","Transp","exp"
"5901","M11","104",0,-703,"DIFF","Transp","exp"
"5902","M11","104",0,-683,"DIFF","Transp","exp"
"5903","M11","104",0,-663,"DIFF","Transp","exp"
"5904","M11","104",0,-643,"DIFF","Transp","exp"
"5905","M11","104",0,-623,"DIFF","Transp","exp"
"5906","M11","104",0,-603,"DIFF","Transp","exp"
"5907","M11","104",0,-583,"DIFF","Transp","exp"
"5908","M11","104",0,-563,"DIFF","Transp","exp"
"5909","M11","104",0,-543,"DIFF","Transp","exp"
"5910","M11","104",0,-523,"DIFF","Transp","exp"
"5911","M11","104",0,-503,"DIFF","Transp","exp"
"5912","M11","104",0,-483,"DIFF","Transp","exp"
"5913","M11","104",0,-463,"DIFF","Transp","exp"
"5914","M11","104",0,-443,"DIFF","Transp","exp"
"5915","M11","104",0,-423,"DIFF","Transp","exp"
"5916","M11","104",0,-403,"DIFF","Transp","exp"
"5917","M11","104",0,-383,"DIFF","Transp","exp"
"5918","M11","104",0,-363,"DIFF","Transp","exp"
"5919","M11","104",0,-343,"DIFF","Transp","exp"
"5920","M11","104",0,-323,"DIFF","Transp","exp"
"5921","M11","104",0,-303,"DIFF","Transp","exp"
"5922","M11","104",0,-283,"DIFF","Transp","exp"
"5923","M11","104",0,-263,"DIFF","Transp","exp"
"5924","M11","104",0,-243,"DIFF","Transp","exp"
"5925","M11","104",0,-223,"DIFF","Transp","exp"
"5926","M11","104",0,-203,"DIFF","Transp","exp"
"5927","M11","104",0,-183,"DIFF","Transp","exp"
"5928","M11","104",0,-163,"DIFF","Transp","exp"
"5929","M11","104",0,-143,"DIFF","Transp","exp"
"5930","M11","104",0,-123,"DIFF","Transp","exp"
"5931","M11","104",0,-103,"DIFF","Transp","exp"
"5932","M11","104",0,-83,"DIFF","Transp","exp"
"5933","M11","104",0,-63,"DIFF","Transp","exp"
"5934","M11","104",0,-43,"DIFF","Transp","exp"
"5935","M11","104",0,-23,"DIFF","Transp","exp"
"5936","M11","104",0,-3,"DIFF","Transp","exp"
"5937","M11","104",0,17,"DIFF","Transp","exp"
"5938","M11","104",0,37,"DIFF","Transp","exp"
"5939","M11","104",0.7,57,"DIFF","Transp","exp"
"5940","M11","104",1,77,"DIFF","Transp","exp"
"5941","M11","104",1,97,"DIFF","Transp","exp"
"5942","M11","104",1,117,"DIFF","Transp","exp"
"5943","M11","104",1,137,"DIFF","Transp","exp"
"5944","M11","104",1,157,"DIFF","Transp","exp"
"5945","M11","104",1,177,"DIFF","Transp","exp"
"5946","M11","104",1,197,"DIFF","Transp","exp"
"5947","M11","104",1,217,"DIFF","Transp","exp"
"5948","M11","104",1,237,"DIFF","Transp","exp"
"5949","M11","104",1,257,"DIFF","Transp","exp"
"5950","M11","104",1,277,"DIFF","Transp","exp"
"5951","M11","104",1,297,"DIFF","Transp","exp"
"5952","M11","104",1,317,"DIFF","Transp","exp"
"5953","M11","104",1,337,"DIFF","Transp","exp"
"5954","M11","104",1,357,"DIFF","Transp","exp"
"5955","M11","104",1,377,"DIFF","Transp","exp"
"5956","M11","104",1,397,"DIFF","Transp","exp"
"5957","M11","104",1,417,"DIFF","Transp","exp"
"5958","M11","104",1,437,"DIFF","Transp","exp"
"5959","M11","104",1,457,"DIFF","Transp","exp"
"5960","M11","104",1,477,"DIFF","Transp","exp"
"5961","M11","104",1,497,"DIFF","Transp","exp"
"5962","M11","104",1,517,"DIFF","Transp","exp"
"5963","M11","105",0,-867,"SAME","Transp","exp"
"5964","M11","105",0,-847,"SAME","Transp","exp"
"5965","M11","105",0,-827,"SAME","Transp","exp"
"5966","M11","105",0,-807,"SAME","Transp","exp"
"5967","M11","105",0,-787,"SAME","Transp","exp"
"5968","M11","105",0,-767,"SAME","Transp","exp"
"5969","M11","105",0,-747,"SAME","Transp","exp"
"5970","M11","105",0,-727,"SAME","Transp","exp"
"5971","M11","105",0,-707,"SAME","Transp","exp"
"5972","M11","105",0,-687,"SAME","Transp","exp"
"5973","M11","105",0,-667,"SAME","Transp","exp"
"5974","M11","105",0,-647,"SAME","Transp","exp"
"5975","M11","105",0,-627,"SAME","Transp","exp"
"5976","M11","105",0,-607,"SAME","Transp","exp"
"5977","M11","105",0,-587,"SAME","Transp","exp"
"5978","M11","105",0,-567,"SAME","Transp","exp"
"5979","M11","105",0,-547,"SAME","Transp","exp"
"5980","M11","105",0,-527,"SAME","Transp","exp"
"5981","M11","105",0,-507,"SAME","Transp","exp"
"5982","M11","105",0,-487,"SAME","Transp","exp"
"5983","M11","105",0,-467,"SAME","Transp","exp"
"5984","M11","105",0,-447,"SAME","Transp","exp"
"5985","M11","105",0,-427,"SAME","Transp","exp"
"5986","M11","105",0,-407,"SAME","Transp","exp"
"5987","M11","105",0,-387,"SAME","Transp","exp"
"5988","M11","105",0,-367,"SAME","Transp","exp"
"5989","M11","105",0,-347,"SAME","Transp","exp"
"5990","M11","105",0,-327,"SAME","Transp","exp"
"5991","M11","105",0,-307,"SAME","Transp","exp"
"5992","M11","105",0,-287,"SAME","Transp","exp"
"5993","M11","105",0,-267,"SAME","Transp","exp"
"5994","M11","105",0,-247,"SAME","Transp","exp"
"5995","M11","105",0,-227,"SAME","Transp","exp"
"5996","M11","105",0,-207,"SAME","Transp","exp"
"5997","M11","105",0,-187,"SAME","Transp","exp"
"5998","M11","105",0,-167,"SAME","Transp","exp"
"5999","M11","105",0,-147,"SAME","Transp","exp"
"6000","M11","105",0,-127,"SAME","Transp","exp"
"6001","M11","105",0,-107,"SAME","Transp","exp"
"6002","M11","105",0,-87,"SAME","Transp","exp"
"6003","M11","105",0,-67,"SAME","Transp","exp"
"6004","M11","105",0,-47,"SAME","Transp","exp"
"6005","M11","105",0,-27,"SAME","Transp","exp"
"6006","M11","105",0,-7,"SAME","Transp","exp"
"6007","M11","105",0,13,"SAME","Transp","exp"
"6008","M11","105",0,33,"SAME","Transp","exp"
"6009","M11","105",0,53,"SAME","Transp","exp"
"6010","M11","105",0,73,"SAME","Transp","exp"
"6011","M11","105",0,93,"SAME","Transp","exp"
"6012","M11","105",0,113,"SAME","Transp","exp"
"6013","M11","105",0,133,"SAME","Transp","exp"
"6014","M11","105",0,153,"SAME","Transp","exp"
"6015","M11","105",0,173,"SAME","Transp","exp"
"6016","M11","105",0,193,"SAME","Transp","exp"
"6017","M11","105",0,213,"SAME","Transp","exp"
"6018","M11","105",0,233,"SAME","Transp","exp"
"6019","M11","105",0,253,"SAME","Transp","exp"
"6020","M11","105",0,273,"SAME","Transp","exp"
"6021","M11","105",0,293,"SAME","Transp","exp"
"6022","M11","105",0,313,"SAME","Transp","exp"
"6023","M11","105",0,333,"SAME","Transp","exp"
"6024","M11","105",0,353,"SAME","Transp","exp"
"6025","M11","105",0,373,"SAME","Transp","exp"
"6026","M11","105",0,393,"SAME","Transp","exp"
"6027","M11","105",0,413,"SAME","Transp","exp"
"6028","M11","105",0,433,"SAME","Transp","exp"
"6029","M11","105",0,453,"SAME","Transp","exp"
"6030","M11","105",0,473,"SAME","Transp","exp"
"6031","M11","105",0,493,"SAME","Transp","exp"
"6032","M11","105",0,513,"SAME","Transp","exp"
"6033","M11","18",0,-871,"DIFF","Opaque","exp"
"6034","M11","18",0.7,-851,"DIFF","Opaque","exp"
"6035","M11","18",1,-831,"DIFF","Opaque","exp"
"6036","M11","18",1,-811,"DIFF","Opaque","exp"
"6037","M11","18",1,-791,"DIFF","Opaque","exp"
"6038","M11","18",1,-771,"DIFF","Opaque","exp"
"6039","M11","18",1,-751,"DIFF","Opaque","exp"
"6040","M11","18",1,-731,"DIFF","Opaque","exp"
"6041","M11","18",1,-711,"DIFF","Opaque","exp"
"6042","M11","18",1,-691,"DIFF","Opaque","exp"
"6043","M11","18",1,-671,"DIFF","Opaque","exp"
"6044","M11","18",1,-651,"DIFF","Opaque","exp"
"6045","M11","18",1,-631,"DIFF","Opaque","exp"
"6046","M11","18",1,-611,"DIFF","Opaque","exp"
"6047","M11","18",1,-591,"DIFF","Opaque","exp"
"6048","M11","18",1,-571,"DIFF","Opaque","exp"
"6049","M11","18",1,-551,"DIFF","Opaque","exp"
"6050","M11","18",1,-531,"DIFF","Opaque","exp"
"6051","M11","18",1,-511,"DIFF","Opaque","exp"
"6052","M11","18",1,-491,"DIFF","Opaque","exp"
"6053","M11","18",1,-471,"DIFF","Opaque","exp"
"6054","M11","18",1,-451,"DIFF","Opaque","exp"
"6055","M11","18",1,-431,"DIFF","Opaque","exp"
"6056","M11","18",1,-411,"DIFF","Opaque","exp"
"6057","M11","18",1,-391,"DIFF","Opaque","exp"
"6058","M11","18",1,-371,"DIFF","Opaque","exp"
"6059","M11","18",1,-351,"DIFF","Opaque","exp"
"6060","M11","18",1,-331,"DIFF","Opaque","exp"
"6061","M11","18",1,-311,"DIFF","Opaque","exp"
"6062","M11","18",1,-291,"DIFF","Opaque","exp"
"6063","M11","18",1,-271,"DIFF","Opaque","exp"
"6064","M11","18",1,-251,"DIFF","Opaque","exp"
"6065","M11","18",1,-231,"DIFF","Opaque","exp"
"6066","M11","18",1,-211,"DIFF","Opaque","exp"
"6067","M11","18",1,-191,"DIFF","Opaque","exp"
"6068","M11","18",1,-171,"DIFF","Opaque","exp"
"6069","M11","18",1,-151,"DIFF","Opaque","exp"
"6070","M11","18",1,-131,"DIFF","Opaque","exp"
"6071","M11","18",1,-111,"DIFF","Opaque","exp"
"6072","M11","18",1,-91,"DIFF","Opaque","exp"
"6073","M11","18",1,-71,"DIFF","Opaque","exp"
"6074","M11","18",1,-51,"DIFF","Opaque","exp"
"6075","M11","18",1,-31,"DIFF","Opaque","exp"
"6076","M11","18",1,-11,"DIFF","Opaque","exp"
"6077","M11","18",1,9,"DIFF","Opaque","exp"
"6078","M11","18",1,29,"DIFF","Opaque","exp"
"6079","M11","18",1,49,"DIFF","Opaque","exp"
"6080","M11","18",1,69,"DIFF","Opaque","exp"
"6081","M11","18",1,89,"DIFF","Opaque","exp"
"6082","M11","18",1,109,"DIFF","Opaque","exp"
"6083","M11","18",1,129,"DIFF","Opaque","exp"
"6084","M11","18",1,149,"DIFF","Opaque","exp"
"6085","M11","18",1,169,"DIFF","Opaque","exp"
"6086","M11","18",1,189,"DIFF","Opaque","exp"
"6087","M11","18",1,209,"DIFF","Opaque","exp"
"6088","M11","18",1,229,"DIFF","Opaque","exp"
"6089","M11","18",1,249,"DIFF","Opaque","exp"
"6090","M11","18",1,269,"DIFF","Opaque","exp"
"6091","M11","18",1,289,"DIFF","Opaque","exp"
"6092","M11","18",1,309,"DIFF","Opaque","exp"
"6093","M11","18",1,329,"DIFF","Opaque","exp"
"6094","M11","18",1,349,"DIFF","Opaque","exp"
"6095","M11","18",1,369,"DIFF","Opaque","exp"
"6096","M11","18",1,389,"DIFF","Opaque","exp"
"6097","M11","18",1,409,"DIFF","Opaque","exp"
"6098","M11","18",1,429,"DIFF","Opaque","exp"
"6099","M11","18",1,449,"DIFF","Opaque","exp"
"6100","M11","18",1,469,"DIFF","Opaque","exp"
"6101","M11","18",1,489,"DIFF","Opaque","exp"
"6102","M11","18",1,509,"DIFF","Opaque","exp"
"6103","M11","18",1,529,"DIFF","Opaque","exp"
"6104","M11","106",1,-863,"DIFF","Transp","exp"
"6105","M11","106",1,-843,"DIFF","Transp","exp"
"6106","M11","106",1,-823,"DIFF","Transp","exp"
"6107","M11","106",1,-803,"DIFF","Transp","exp"
"6108","M11","106",1,-783,"DIFF","Transp","exp"
"6109","M11","106",1,-763,"DIFF","Transp","exp"
"6110","M11","106",1,-743,"DIFF","Transp","exp"
"6111","M11","106",1,-723,"DIFF","Transp","exp"
"6112","M11","106",1,-703,"DIFF","Transp","exp"
"6113","M11","106",1,-683,"DIFF","Transp","exp"
"6114","M11","106",1,-663,"DIFF","Transp","exp"
"6115","M11","106",1,-643,"DIFF","Transp","exp"
"6116","M11","106",1,-623,"DIFF","Transp","exp"
"6117","M11","106",1,-603,"DIFF","Transp","exp"
