"participant","stimulus_audio","length_audio","stimulus_picture","response_time","accuracy","accuracy_num","condition","congruency","category"
"3035","banane_incorrect",1190,"Banane",1288,"incorrect","0","FPM","incongruent","Fruechte"
"3035","baer_correct",1240,"Baer",1107,"incorrect","0","FPM","congruent","Saeugetiere"
"3035","truhe_word",1150,"Truhe",790,"correct","1","WPM","congruent","Moebel"
"3035","biber_correct",1160,"Biber",1498,"correct","1","FPM","congruent","Saeugetiere"
"3035","bueffel_correct",1390,"Bueffel",1584,"correct","1","FPM","congruent","Saeugetiere"
"3035","birne_word",1110,"Blaubeere",1991,"incorrect","0","WPM","incongruent","Fruechte"
"3035","kleid_incorrect",1320,"Kleid",2061,"correct","1","FPM","incongruent","Kleidung"
"3035","radieschen_correct",890,"Radieschen",1846,"incorrect","0","FPM","congruent","Gemuese"
"3035","schraubenzieher_correct",1270,"Schraubenzieher",1764,"correct","1","FPM","congruent","Werkzeug"
"3035","tisch_word",1350,"Tisch",725,"correct","1","WPM","congruent","Moebel"
"3035","eule_word",1410,"Ente",1475,"incorrect","0","WPM","incongruent","Voegel"
"3035","birne_correct",1240,"Birne",1236,"incorrect","0","FPM","congruent","Fruechte"
"3035","bueffel_word",1350,"Tiger",1259,"incorrect","0","WPM","incongruent","Saeugetiere"
"3035","zwiebel_word",1430,"Zwiebel",1267,"incorrect","0","WPM","congruent","Gemuese"
"3035","sofa_word",1310,"Sofa",799,"correct","1","WPM","congruent","Moebel"
"3035","feile_word",1290,"Feile",739,"correct","1","WPM","congruent","Werkzeug"
"3035","kutsche_correct",1180,"Kutsche",873,"correct","1","FPM","congruent","Fortbewegungsmittel"
"3035","bank_word",1310,"Kommode",1740,"incorrect","0","WPM","incongruent","Moebel"
"3035","drehstuhl_incorrect",960,"Drehstuhl",1683,"correct","1","FPM","incongruent","Moebel"
"3035","gans_incorrect",1150,"Gans",1169,"correct","1","FPM","incongruent","Voegel"
"3035","kamel_correct",1510,"Kamel",1163,"incorrect","0","FPM","congruent","Saeugetiere"
"3035","traktor_correct",1250,"Traktor",1108,"correct","1","FPM","congruent","Fortbewegungsmittel"
"3035","hobel_word",1300,"Meissel",1481,"incorrect","0","WPM","incongruent","Werkzeug"
"3035","schal_word",1220,"Schal",949,"incorrect","0","WPM","congruent","Kleidung"
"3035","weintraube_word",1190,"Kokosnuss",1334,"incorrect","0","WPM","incongruent","Fruechte"
"3035","kohlrabi_word",1310,"Brokkoli",2687,"correct","1","WPM","incongruent","Gemuese"
"3035","kanu_incorrect",1360,"Kanu",1416,"correct","1","FPM","incongruent","Fortbewegungsmittel"
"3035","biber_word",1290,"Kamel",990,"correct","1","WPM","incongruent","Saeugetiere"
"3035","hut_incorrect",1230,"Hut",1718,"correct","1","FPM","incongruent","Kleidung"
"3035","spatz_word",1240,"Geier",1217,"correct","1","WPM","incongruent","Voegel"
"3035","hubschrauber_incorrect",1330,"Hubschrauber",1103,"correct","1","FPM","incongruent","Fortbewegungsmittel"
"3035","ziege_incorrect",1130,"Ziege",1220,"correct","1","FPM","incongruent","Saeugetiere"
"3035","kanu_word",1130,"Kanu",946,"incorrect","0","WPM","congruent","Fortbewegungsmittel"
"3035","zug_word",1190,"Zug",777,"correct","1","WPM","congruent","Fortbewegungsmittel"
"3035","adler_correct",1450,"Adler",1655,"correct","1","FPM","congruent","Voegel"
"3035","kommode_word",1330,"Kommode",2144,"correct","1","WPM","congruent","Moebel"
"3035","birne_incorrect",1410,"Birne",1706,"correct","1","FPM","incongruent","Fruechte"
"3035","taxi_incorrect",1150,"Taxi",932,"correct","1","FPM","incongruent","Fortbewegungsmittel"
"3035","schal_correct",1510,"Schal",1164,"incorrect","0","FPM","congruent","Kleidung"
"3035","kleid_correct",1220,"Kleid",1659,"correct","1","FPM","congruent","Kleidung"
"3035","pullover_incorrect",1440,"Pullover",1263,"correct","1","FPM","incongruent","Kleidung"
"3035","schleifpapier_incorrect",1150,"Schleifpapier",1343,"correct","1","FPM","incongruent","Werkzeug"
"3035","weintraube_incorrect",1310,"Weintraube",1010,"correct","1","FPM","incongruent","Fruechte"
"3035","schraubenzieher_word",1190,"Schraubenzieher",1234,"correct","1","WPM","congruent","Werkzeug"
"3035","ente_incorrect",1110,"Ente",1772,"correct","1","FPM","incongruent","Voegel"
"3035","wellensittich_word",1170,"Reiher",1008,"correct","1","WPM","incongruent","Voegel"
"3035","mantel_word",1270,"Mantel",1717,"correct","1","WPM","congruent","Kleidung"
"3035","schlitten_incorrect",1380,"Schlitten",1271,"correct","1","FPM","incongruent","Fortbewegungsmittel"
"3035","kutsche_word",1120,"Kutsche",1054,"correct","1","WPM","congruent","Fortbewegungsmittel"
"3035","kuerbis_incorrect",1250,"Kuerbis",1943,"correct","1","FPM","incongruent","Gemuese"
"3035","schiff_incorrect",1030,"Schiff",1348,"correct","1","FPM","incongruent","Fortbewegungsmittel"
"3035","spatz_word",1030,"Spatz",1123,"correct","1","WPM","congruent","Voegel"
"3035","schleifpapier_word",1040,"Schleifpapier",878,"correct","1","WPM","congruent","Werkzeug"
"3035","sellerie_word",1200,"Sellerie",1726,"correct","1","WPM","congruent","Gemuese"
"3035","adler_word",890,"Pinguin",1041,"correct","1","WPM","incongruent","Voegel"
"3035","socke_word",1190,"Jeans",1068,"correct","1","WPM","incongruent","Kleidung"
"3035","sichel_incorrect",1280,"Sichel",981,"correct","1","FPM","incongruent","Werkzeug"
"3035","paprika_word",1080,"Moehre",1201,"correct","1","WPM","incongruent","Gemuese"
"3035","elster_word",1110,"Gans",1352,"correct","1","WPM","incongruent","Voegel"
"3035","sessel_word",1210,"Sessel",1809,"correct","1","WPM","congruent","Moebel"
"3035","truhe_word",1450,"Wiege",1475,"correct","1","WPM","incongruent","Moebel"
"3035","saege_word",1210,"Bohrmaschine",1014,"correct","1","WPM","incongruent","Werkzeug"
"3035","schaukelstuhl_correct",1130,"Schaukelstuhl",2011,"correct","1","FPM","congruent","Moebel"
"3035","kiwi_word",1350,"Kirsche",1309,"correct","1","WPM","incongruent","Fruechte"
"3035","wiege_word",1210,"Truhe",2112,"correct","1","WPM","incongruent","Moebel"
"3035","fledermaus_correct",1190,"Fledermaus",1327,"correct","1","FPM","congruent","Saeugetiere"
"3035","kokosnuss_word",1100,"Kokosnuss",945,"correct","1","WPM","congruent","Fruechte"
"3035","schrank_word",940,"Schrank",1079,"correct","1","WPM","congruent","Moebel"
"3035","schlafanzug_word",1460,"Schlafanzug",911,"correct","1","WPM","congruent","Kleidung"
"3035","spargel_word",1040,"Mais",2654,"correct","1","WPM","incongruent","Gemuese"
"3035","socke_correct",1240,"Socke",1639,"correct","1","FPM","congruent","Kleidung"
"3035","kohlrabi_word",1190,"Kohlrabi",841,"correct","1","WPM","congruent","Gemuese"
"3035","walze_incorrect",1360,"Walze",2110,"incorrect","0","FPM","incongruent","Werkzeug"
"3035","eichhoernchen_correct",980,"Eichhoernchen",1872,"correct","1","FPM","congruent","Saeugetiere"
"3035","ziege_word",1290,"Fledermaus",974,"correct","1","WPM","incongruent","Saeugetiere"
"3035","hubschrauber_word",1250,"Kanu",966,"correct","1","WPM","incongruent","Fortbewegungsmittel"
"3035","faehre_incorrect",1040,"Faehre",1582,"correct","1","FPM","incongruent","Fortbewegungsmittel"
"3035","hose_incorrect",1090,"Hose",1735,"correct","1","FPM","incongruent","Kleidung"
"3035","kokosnuss_incorrect",1280,"Kokosnuss",2193,"correct","1","FPM","incongruent","Fruechte"
"3035","handschuh_word",1180,"Handschuh",984,"correct","1","WPM","congruent","Kleidung"
"3035","mantel_incorrect",1020,"Mantel",1201,"correct","1","FPM","incongruent","Kleidung"
"3035","avocado_correct",1400,"Avocado",2192,"correct","1","FPM","congruent","Gemuese"
"3035","avocado_word",1170,"Zwiebel",1100,"correct","1","WPM","incongruent","Gemuese"
"3035","weisskohl_word",1260,"Weisskohl",952,"correct","1","WPM","congruent","Gemuese"
"3035","kamel_incorrect",1290,"Kamel",1147,"correct","1","FPM","incongruent","Saeugetiere"
"3035","spargel_correct",1030,"Spargel",1492,"correct","1","FPM","congruent","Gemuese"
"3035","hemd_correct",1130,"Hemd",1302,"correct","1","FPM","congruent","Kleidung"
"3035","eichhoernchen_word",1180,"Seehund",926,"correct","1","WPM","incongruent","Saeugetiere"
"3035","handschuh_incorrect",1220,"Handschuh",1479,"correct","1","FPM","incongruent","Kleidung"
"3035","axt_word",860,"Harke",1265,"correct","1","WPM","incongruent","Werkzeug"
"3035","bohrmaschine_correct",1230,"Bohrmaschine",1927,"correct","1","FPM","congruent","Werkzeug"
"3035","fledermaus_word",1150,"Ziege",1098,"correct","1","WPM","incongruent","Saeugetiere"
"3035","bohrmaschine_word",1210,"Saege",1092,"correct","1","WPM","incongruent","Werkzeug"
"3035","jeans_word",1300,"Socke",964,"correct","1","WPM","incongruent","Kleidung"
"3035","mais_word",1130,"Spargel",1055,"correct","1","WPM","incongruent","Gemuese"
"3035","kiwi_correct",1170,"Kiwi",1092,"incorrect","0","FPM","congruent","Fruechte"
"3035","orange_word",1060,"Aprikose",2004,"correct","1","WPM","incongruent","Fruechte"
"3035","schaukelstuhl_word",1350,"Drehstuhl",1780,"correct","1","WPM","incongruent","Moebel"
"3035","taxi_word",1130,"Taxi",955,"correct","1","WPM","congruent","Fortbewegungsmittel"
"3035","geier_word",1190,"Geier",1008,"correct","1","WPM","congruent","Voegel"
"3035","reiher_correct",1050,"Reiher",2009,"correct","1","FPM","congruent","Voegel"
"3035","zug_correct",1240,"Zug",1539,"correct","1","FPM","congruent","Fortbewegungsmittel"
"3035","geier_incorrect",1220,"Geier",2176,"correct","1","FPM","incongruent","Voegel"
"3035","wal_correct",1160,"Wal",1905,"correct","1","FPM","congruent","Saeugetiere"
"3035","drehstuhl_word",1180,"Schaukelstuhl",1785,"correct","1","WPM","incongruent","Moebel"
"3035","reiher_word",940,"Wellensittich",1495,"correct","1","WPM","incongruent","Voegel"
"3035","wal_word",970,"Fuchs",964,"correct","1","WPM","incongruent","Saeugetiere"
"3035","kutsche_incorrect",1390,"Kutsche",1509,"correct","1","FPM","incongruent","Fortbewegungsmittel"
"3035","traktor_word",950,"Traktor",1383,"correct","1","WPM","congruent","Fortbewegungsmittel"
"3035","meise_word",1290,"Meise",1418,"correct","1","WPM","congruent","Voegel"
"3035","moehre_word",1120,"Paprika",1379,"correct","1","WPM","incongruent","Gemuese"
"3035","fahrrad_word",1310,"Rollschuh",1441,"correct","1","WPM","incongruent","Fortbewegungsmittel"
"3035","biber_incorrect",1530,"Biber",1256,"correct","1","FPM","incongruent","Saeugetiere"
"3035","ananas_word",1370,"Ananas",1324,"correct","1","WPM","congruent","Fruechte"
"3035","zitrone_correct",1300,"Zitrone",1043,"correct","1","FPM","congruent","Fruechte"
"3035","kamel_word",1410,"Kamel",704,"correct","1","WPM","congruent","Saeugetiere"
"3035","hobel_incorrect",1150,"Hobel",1187,"correct","1","FPM","incongruent","Werkzeug"
"3035","seehund_correct",1360,"Seehund",1785,"correct","1","FPM","congruent","Saeugetiere"
"3035","kanu_word",1000,"Hubschrauber",1270,"correct","1","WPM","incongruent","Fortbewegungsmittel"
"3035","pinguin_word",1170,"Adler",954,"correct","1","WPM","incongruent","Voegel"
"3035","sellerie_incorrect",1020,"Sellerie",1878,"correct","1","FPM","incongruent","Gemuese"
"3035","weisskohl_incorrect",1220,"Weisskohl",1677,"correct","1","FPM","incongruent","Gemuese"
"3035","schraubenzieher_incorrect",1100,"Schraubenzieher",1809,"correct","1","FPM","incongruent","Werkzeug"
"3035","aprikose_word",1460,"Orange",1203,"incorrect","0","WPM","incongruent","Fruechte"
"3035","hocker_word",930,"Hocker",819,"correct","1","WPM","congruent","Moebel"
"3035","bank_word",1230,"Bank",667,"correct","1","WPM","congruent","Moebel"
"3035","fahrrad_correct",1320,"Fahrrad",1051,"correct","1","FPM","congruent","Fortbewegungsmittel"
"3035","blaubeere_incorrect",930,"Blaubeere",2330,"incorrect","0","FPM","incongruent","Fruechte"
"3035","kuerbis_word",1230,"Kuerbis",1153,"correct","1","WPM","congruent","Gemuese"
"3035","feile_word",1110,"Maurerkelle",1213,"correct","1","WPM","incongruent","Werkzeug"
"3035","traktor_incorrect",1130,"Traktor",1140,"correct","1","FPM","incongruent","Fortbewegungsmittel"
"3035","flugzeug_word",1370,"Zug",1138,"correct","1","WPM","incongruent","Fortbewegungsmittel"
"3035","rollschuh_word",1190,"Fahrrad",1791,"correct","1","WPM","incongruent","Fortbewegungsmittel"
"3035","flugzeug_correct",1220,"Flugzeug",1804,"correct","1","FPM","congruent","Fortbewegungsmittel"
"3035","hobel_word",1170,"Hobel",907,"correct","1","WPM","congruent","Werkzeug"
"3035","kleid_word",1210,"Hut",1467,"correct","1","WPM","incongruent","Kleidung"
"3035","lama_word",990,"Lama",1012,"correct","1","WPM","congruent","Saeugetiere"
"3035","birne_word",1100,"Birne",1272,"correct","1","WPM","congruent","Fruechte"
"3035","faehre_word",1240,"Faehre",838,"incorrect","0","WPM","congruent","Fortbewegungsmittel"
"3035","pullover_word",1240,"Pullover",2106,"correct","1","WPM","congruent","Kleidung"
"3035","harke_correct",1410,"Harke",753,"correct","1","FPM","congruent","Werkzeug"
"3035","jeans_correct",1230,"Jeans",1671,"correct","1","FPM","congruent","Kleidung"
"3035","moehre_correct",1190,"Moehre",1571,"correct","1","FPM","congruent","Gemuese"
"3035","lama_incorrect",960,"Lama",1997,"incorrect","0","FPM","incongruent","Saeugetiere"
"3035","bluse_incorrect",1530,"Bluse",1247,"incorrect","0","FPM","incongruent","Kleidung"
"3035","zwiebel_correct",950,"Zwiebel",2219,"incorrect","0","FPM","congruent","Gemuese"
"3035","mais_correct",1380,"Mais",1428,"incorrect","0","FPM","congruent","Gemuese"
"3035","seehund_word",1420,"Eichhoernchen",1112,"incorrect","0","WPM","incongruent","Saeugetiere"
"3035","dattel_incorrect",1220,"Dattel",2233,"correct","1","FPM","incongruent","Fruechte"
"3035","axt_correct",940,"Axt",1164,"incorrect","0","FPM","congruent","Werkzeug"
"3035","hut_word",1220,"Kleid",1147,"incorrect","0","WPM","incongruent","Kleidung"
"3035","paprika_correct",1130,"Paprika",1740,"incorrect","0","FPM","congruent","Gemuese"
"3035","fuchs_correct",1390,"Fuchs",904,"incorrect","0","FPM","congruent","Saeugetiere"
"3035","moewe_incorrect",1200,"Moewe",1618,"incorrect","0","FPM","incongruent","Voegel"
"3035","hemd_word",1320,"Schal",1170,"correct","1","WPM","incongruent","Kleidung"
"3035","schlafanzug_incorrect",1100,"Schlafanzug",1756,"correct","1","FPM","incongruent","Kleidung"
"3035","hose_word",1150,"Hose",997,"incorrect","0","WPM","congruent","Kleidung"
"3035","bueffel_incorrect",1440,"Bueffel",1929,"incorrect","0","FPM","incongruent","Saeugetiere"
"3035","truhe_correct",1300,"Truhe",1432,"incorrect","0","FPM","congruent","Moebel"
"3035","radieschen_incorrect",1310,"Radieschen",1382,"incorrect","0","FPM","incongruent","Gemuese"
"3035","tiger_incorrect",1200,"Tiger",2055,"correct","1","FPM","incongruent","Saeugetiere"
"3035","hut_correct",820,"Hut",1452,"incorrect","0","FPM","congruent","Kleidung"
"3035","zwiebel_word",1330,"Avocado",989,"incorrect","0","WPM","incongruent","Gemuese"
"3035","meissel_incorrect",1310,"Meissel",955,"correct","1","FPM","incongruent","Werkzeug"
"3035","wellensittich_correct",1330,"Wellensittich",1396,"incorrect","0","FPM","congruent","Voegel"
"3035","schiff_word",1180,"Schiff",702,"correct","1","WPM","congruent","Fortbewegungsmittel"
"3035","ente_word",1210,"Ente",823,"correct","1","WPM","congruent","Voegel"
"3035","zug_word",1210,"Flugzeug",1428,"incorrect","0","WPM","incongruent","Fortbewegungsmittel"
"3035","bluse_word",1110,"Bluse",2096,"incorrect","0","WPM","congruent","Kleidung"
"3035","eule_incorrect",1020,"Eule",2046,"incorrect","0","FPM","incongruent","Voegel"
"3035","kirsche_word",1040,"Kiwi",1867,"correct","1","WPM","incongruent","Fruechte"
"3035","orange_correct",1290,"Orange",1365,"incorrect","0","FPM","congruent","Fruechte"
"3035","dattel_word",1240,"Dattel",944,"correct","1","WPM","congruent","Fruechte"
"3035","pinguin_correct",920,"Pinguin",1899,"correct","1","FPM","congruent","Voegel"
"3035","kommode_incorrect",1320,"Kommode",1824,"incorrect","0","FPM","incongruent","Moebel"
"3035","tiger_word",1150,"Tiger",679,"incorrect","0","WPM","congruent","Saeugetiere"
"3035","brokkoli_word",960,"Brokkoli",953,"correct","1","WPM","congruent","Gemuese"
"3035","maurerkelle_correct",990,"Maurerkelle",1096,"correct","1","FPM","congruent","Werkzeug"
"3035","eule_word",1590,"Eule",672,"incorrect","0","WPM","congruent","Voegel"
"3035","zitrone_word",1510,"Banane",1624,"incorrect","0","WPM","incongruent","Fruechte"
"3035","kirsche_correct",870,"Kirsche",2317,"incorrect","0","FPM","congruent","Fruechte"
"3035","schlitten_word",1340,"Schlitten",653,"correct","1","WPM","congruent","Fortbewegungsmittel"
"3035","baer_incorrect",940,"Baer",1630,"incorrect","0","FPM","incongruent","Saeugetiere"
"3035","tisch_correct",1010,"Tisch",2366,"incorrect","0","FPM","congruent","Moebel"
"3035","banane_correct",1110,"Banane",779,"incorrect","0","FPM","congruent","Fruechte"
"3035","wiege_correct",1430,"Wiege",2048,"correct","1","FPM","congruent","Moebel"
"3035","sichel_word",1580,"Sichel",512,"incorrect","0","WPM","congruent","Werkzeug"
"3035","bueffel_word",1280,"Bueffel",1412,"correct","1","WPM","congruent","Saeugetiere"
"3035","ananas_incorrect",1510,"Ananas",1160,"incorrect","0","FPM","incongruent","Fruechte"
"3035","hubschrauber_correct",1400,"Hubschrauber",950,"incorrect","0","FPM","congruent","Fortbewegungsmittel"
"3035","harke_word",900,"Axt",1815,"incorrect","0","WPM","incongruent","Werkzeug"
"3035","drehstuhl_correct",1300,"Drehstuhl",1488,"incorrect","0","FPM","congruent","Moebel"
"3035","bank_incorrect",1220,"Bank",1156,"incorrect","0","FPM","incongruent","Moebel"
"3035","biber_word",1320,"Biber",958,"incorrect","0","WPM","congruent","Saeugetiere"
"3035","moewe_word",1210,"Moewe",916,"correct","1","WPM","congruent","Voegel"
"3035","saege_correct",1170,"Saege",1829,"correct","1","FPM","congruent","Werkzeug"
"3035","walze_word",1070,"Walze",2088,"incorrect","0","WPM","congruent","Werkzeug"
"3035","brokkoli_incorrect",970,"Brokkoli",1820,"incorrect","0","FPM","incongruent","Gemuese"
"3035","feile_correct",1320,"Feile",2079,"incorrect","0","FPM","congruent","Werkzeug"
"3035","blaubeere_word",1250,"Blaubeere",896,"correct","1","WPM","congruent","Fruechte"
"3035","fuchs_word",1430,"Wal",775,"incorrect","0","WPM","incongruent","Saeugetiere"
"3035","kohlrabi_incorrect",980,"Kohlrabi",1654,"correct","1","FPM","incongruent","Gemuese"
"3035","banane_word",1210,"Zitrone",1207,"correct","1","WPM","incongruent","Fruechte"
"3035","spatz_incorrect",1440,"Spatz",1326,"correct","1","FPM","incongruent","Voegel"
"3035","sofa_correct",1110,"Sofa",1097,"incorrect","0","FPM","congruent","Moebel"
"3035","baer_word",1670,"Baer",685,"correct","1","WPM","congruent","Saeugetiere"
"3035","weintraube_word",1210,"Weintraube",970,"correct","1","WPM","congruent","Fruechte"
"3035","ziege_correct",1000,"Ziege",2090,"correct","1","FPM","congruent","Saeugetiere"
